,type,iLTs,miLT,ACR,net_delay,no_click,TCiL,subject, #THIS DATA IS NOT MINE ALL CREDITS DUE TO Jahromi et al.,
260,map,"[5789, 5548, 3879, 2783]",4499.75,3,600ms,15,4,16
261,map,[],,1,1500ms,20,0,16
262,sat,[],,1,1500ms,23,0,16
263,sat,"[4612, 5431, 5583]",5208.666666666667,2,400ms,16,3,16
264,sat,[],,2,1100ms,23,0,16
265,sat,"[654, 372, 647, 1039, 163, 114, 146, 108, 178, 224, 148, 455]",354.0,4,1ms,17,12,16
266,sat,"[6977, 5817, 7610]",6801.333333333333,2,600ms,16,3,16
267,sat,[],,1,2000ms,20,0,16
268,sat,[],,1,850ms,23,0,16
269,sat,"[1371, 1353, 1824, 949, 790, 461, 1378]",1160.857142857143,4,110ms,15,7,16
270,map,"[20092, 22083]",21087.5,3,2000ms,9,2,17
271,map,[9431],9431.0,3,850ms,8,1,17
272,map,"[1126, 1031, 788, 921, 256, 252, 232, 465]",633.875,4,110ms,8,8,17
273,map,"[4065, 3639, 1889]",3197.6666666666665,4,400ms,7,3,17
274,map,"[6033, 4422]",5227.5,4,600ms,7,2,17
275,map,[],,2,1500ms,8,0,17
276,map,[10791],10791.0,3,1100ms,9,1,17
277,map,"[1260, 151, 87, 110, 11, 19, 24]",237.42857142857142,5,1ms,7,7,17
278,sat,"[494, 597, 647, 1087, 178, 236, 175]",487.7142857142857,5,1ms,7,7,17
279,sat,[],,2,1100ms,9,0,17
280,sat,"[7229, 9677]",8453.0,3,600ms,9,2,17
281,sat,[],,1,2000ms,20,0,17
282,sat,[],,2,1500ms,15,0,17
283,sat,[],,3,850ms,9,0,17
284,sat,"[1358, 1345, 479, 737]",979.75,5,110ms,8,4,17
285,sat,"[4555, 7873]",6214.0,4,400ms,8,2,17
286,map,"[11057, 8937, 9917, 8845, 8004, 13008]",9961.333333333334,3,1100ms,7,6,18
287,map,"[2434, 952]",1693.0,3,400ms,7,2,18
288,map,"[1128, 685, 461, 233, 472]",595.8,3,110ms,7,5,18
289,map,[],,1,2000ms,8,0,18
290,map,[],,1,1500ms,8,0,18
291,map,"[173, 183, 245, 277, 167, 87, 55, 16, 26, 22, 10]",114.63636363636364,5,1ms,9,11,18
292,map,[2675],2675.0,2,600ms,6,1,18
293,map,[],,1,850ms,6,0,18
294,sat,[],,1,2000ms,8,0,18
295,sat,[],,1,1500ms,8,0,18
296,sat,"[10239, 10438]",10338.5,1,850ms,8,2,18
297,sat,[6499],6499.0,1,600ms,5,1,18
298,sat,[10335],10335.0,1,1100ms,7,1,18
299,sat,[4324],4324.0,2,400ms,6,1,18
